timestamp,state,x,y
1688627565632,1,-328.2445,-30.78561,2
1688627565648,1,-332.9028,-30.71613,0
1688627565648,1,-332.9028,-30.71613,1
1688627565648,1,-332.9028,-30.71613,2
1688627565666,1,-340.8592,-36.29708,0
1688627565666,1,-340.8592,-36.29708,1
1688627565666,1,-340.8592,-36.29708,2
1688627565686,1,-336.6835,-37.74204,0
1688627565686,1,-336.6835,-37.74204,1
1688627565686,1,-336.6835,-37.74204,2
1688627565704,1,-344.136,-33.44126,0
1688627565704,1,-344.136,-33.44126,1
1688627565704,1,-344.136,-33.44126,2
1688627565723,1,-336.6598,-27.68197,0
1688627565723,1,-336.6598,-27.68197,1
1688627565723,1,-336.6598,-27.68197,2
1688627565743,1,-338.4779,-24.33386,0
1688627565743,1,-338.4779,-24.33386,1
1688627565743,1,-338.4779,-24.33386,2
1688627565760,1,-342.4896,-20.41082,0
1688627565760,1,-342.4896,-20.41082,1
1688627565760,1,-342.4896,-20.41082,2
1688627565779,1,-343.9427,-18.51859,0
1688627565779,1,-343.9427,-18.51859,1
1688627565779,1,-343.9427,-18.51859,2
1688627565799,1,-345.4844,-19.70267,0
1688627565799,1,-345.4844,-19.70267,1
1688627565799,1,-345.4844,-19.70267,2
1688627565819,1,-350.02,-20.04519,0
1688627565819,1,-350.02,-20.04519,1
1688627565819,1,-350.02,-20.04519,2
1688627565832,1,-357.133,-20.01233,0
1688627565832,1,-357.133,-20.01233,1
1688627565832,1,-357.133,-20.01233,2
1688627565850,1,-361.7538,-18.34116,0
1688627565850,1,-361.7538,-18.34116,1
1688627565850,1,-361.7538,-18.34116,2
1688627565869,1,-362.781,-15.35053,0
1688627565869,1,-362.781,-15.35053,1
1688627565869,1,-362.781,-15.35053,2
1688627565886,1,-363.0409,-15.46121,0
1688627565886,1,-363.0409,-15.46121,1
1688627565886,1,-363.0409,-15.46121,2
1688627565905,1,-363.2325,-15.75227,0
1688627565905,1,-363.2325,-15.75227,1
1688627565905,1,-363.2325,-15.75227,2
1688627565923,1,-363.4257,-15.21854,0
1688627565923,1,-363.4257,-15.21854,1
1688627565923,1,-363.4257,-15.21854,2
1688627565944,1,-363.1823,-16.66884,0
1688627565944,1,-363.1823,-16.66884,1
1688627565944,1,-363.1823,-16.66884,2
1688627565967,0,-330.8525,2.274275,0
1688627565967,0,-330.8525,2.274275,1
1688627565967,0,-330.8525,2.274275,2
1688627565987,0,-335.499,1.284599,0
1688627565987,0,-335.499,1.284599,1
1688627565987,0,-335.499,1.284599,2
1688627566003,1,-315.2983,-19.72799,0
1688627566003,1,-315.2983,-19.72799,1
1688627566003,1,-315.2983,-19.72799,2
1688627566021,0,-296.9338,5.185795,0
1688627566021,0,-296.9338,5.185795,1
1688627566021,0,-296.9338,5.185795,2
1688627566041,0,-295.0192,2.268696,0
1688627566041,0,-295.0192,2.268696,1
1688627566041,0,-295.0192,2.268696,2
1688627566066,0,-283.9983,-7.878351,0
1688627566066,0,-283.9983,-7.878351,1
1688627566066,0,-283.9983,-7.878351,2
1688627566084,0,-282.6101,-11.27381,0
1688627566084,0,-282.6101,-11.27381,1
1688627566084,0,-282.6101,-11.27381,2
1688627566103,0,-281.2401,-15.29603,0
1688627566103,0,-281.2401,-15.29603,1
1688627566103,0,-281.2401,-15.29603,2
1688627566120,0,-283.0554,-13.14859,0
1688627566120,0,-283.0554,-13.14859,1
1688627566120,0,-283.0554,-13.14859,2
1688627566137,0,-273.9072,-14.59088,0
1688627566137,0,-273.9072,-14.59088,1
1688627566137,0,-273.9072,-14.59088,2
1688627566159,0,-273.9456,-13.74073,0
1688627566159,0,-273.9456,-13.74073,1
1688627566159,0,-273.9456,-13.74073,2
1688627566174,0,-274.3116,-13.59715,0
1688627566174,0,-274.3116,-13.59715,1
1688627566174,0,-274.3116,-13.59715,2
1688627566192,0,-272.7861,-14.86783,0
1688627566192,0,-272.7861,-14.86783,1
1688627566192,0,-272.7861,-14.86783,2
1688627566212,0,-272.2226,-14.86611,0
1688627566212,0,-272.2226,-14.86611,1
1688627566212,0,-272.2226,-14.86611,2
1688627566232,0,-271.2857,-15.88602,0
1688627566232,0,-271.2857,-15.88602,1
1688627566232,0,-271.2857,-15.88602,2
1688627566248,1,-332.2628,-38.08088,0
1688627566248,1,-332.2628,-38.08088,1
1688627566248,1,-332.2628,-38.08088,2
1688627566267,1,-372.0888,-84.63313,0
1688627566267,1,-372.0888,-84.63313,1
1688627566267,1,-372.0888,-84.63313,2
1688627566284,1,-387.7778,-81.45521,0
1688627566284,1,-387.7778,-81.45521,1
1688627566284,1,-387.7778,-81.45521,2
1688627566301,1,-392.8229,-81.82111,0
1688627566301,1,-392.8229,-81.82111,1
1688627566301,1,-392.8229,-81.82111,2
1688627566320,1,-393.5302,-89.24916,0
1688627566320,1,-393.5302,-89.24916,1
1688627566320,1,-393.5302,-89.24916,2
1688627566336,1,-394.8287,-86.16505,0
1688627566336,1,-394.8287,-86.16505,1
1688627566336,1,-394.8287,-86.16505,2
1688627566357,1,-396.5115,-86.30669,0
1688627566357,1,-396.5115,-86.30669,1
1688627566357,1,-396.5115,-86.30669,2
1688627566380,1,-397.6866,-85.9677,0
1688627566380,1,-397.6866,-85.9677,1
1688627566380,1,-397.6866,-85.9677,2
1688627566398,1,-400.9636,-92.32125,0
1688627566398,1,-400.9636,-92.32125,1
1688627566398,1,-400.9636,-92.32125,2
1688627566418,1,-405.6149,-99.27325,0
1688627566418,1,-405.6149,-99.27325,1
1688627566418,1,-405.6149,-99.27325,2
1688627566435,1,-407.0019,-99.08263,0
1688627566435,1,-407.0019,-99.08263,1
1688627566435,1,-407.0019,-99.08263,2
1688627566454,1,-408.8062,-98.49069,0
1688627566454,1,-408.8062,-98.49069,1
1688627566454,1,-408.8062,-98.49069,2
1688627566471,1,-402.1577,-99.48082,0
1688627566471,1,-402.1577,-99.48082,1
1688627566471,1,-402.1577,-99.48082,2
1688627566490,1,-402.3145,-97.68085,0
1688627566490,1,-402.3145,-97.68085,1
1688627566490,1,-402.3145,-97.68085,2
1688627566509,1,-402.8838,-95.01858,0
1688627566509,1,-402.8838,-95.01858,1
1688627566509,1,-402.8838,-95.01858,2
1688627566529,1,-403.8554,-94.63544,0
1688627566529,1,-403.8554,-94.63544,1
1688627566529,1,-403.8554,-94.63544,2
1688627566546,1,-405.694,-93.94048,0
1688627566546,1,-405.694,-93.94048,1
1688627566546,1,-405.694,-93.94048,2
1688627566564,1,-406.514,-93.40787,0
1688627566564,1,-406.514,-93.40787,1
1688627566564,1,-406.514,-93.40787,2
1688627566582,1,-405.0273,-93.3616,0
1688627566582,1,-405.0273,-93.3616,1
1688627566582,1,-405.0273,-93.3616,2
1688627566600,1,-408.3193,-92.76841,0
1688627566600,1,-408.3193,-92.76841,1
1688627566600,1,-408.3193,-92.76841,2
1688627566616,1,-411.3125,-92.85011,0
1688627566616,1,-411.3125,-92.85011,1
1688627566616,1,-411.3125,-92.85011,2
1688627566635,1,-412.5279,-92.799,0
1688627566635,1,-412.5279,-92.799,1
1688627566635,1,-412.5279,-92.799,2
1688627566652,1,-415.5469,-91.87851,0
1688627566652,1,-415.5469,-91.87851,1
1688627566652,1,-415.5469,-91.87851,2
1688627566671,1,-425.1349,-88.52306,0
1688627566671,1,-425.1349,-88.52306,1
1688627566671,1,-425.1349,-88.52306,2
1688627566693,1,-421.2106,-83.35376,0
1688627566693,1,-421.2106,-83.35376,1
1688627566693,1,-421.2106,-83.35376,2
1688627566712,1,-449.2817,-86.84042,0
1688627566712,1,-449.2817,-86.84042,1
1688627566712,1,-449.2817,-86.84042,2
1688627566733,1,-435.3461,-76.12038,0
1688627566733,1,-435.3461,-76.12038,1
1688627566733,1,-435.3461,-76.12038,2
1688627566750,1,-423.1519,-74.74756,0
1688627566750,1,-423.1519,-74.74756,1
1688627566750,1,-423.1519,-74.74756,2
1688627566770,1,-427.7912,-78.74863,0
1688627566770,1,-427.7912,-78.74863,1
1688627566770,1,-427.7912,-78.74863,2
1688627566789,1,-425.2008,-73.71583,0
1688627566789,1,-425.2008,-73.71583,1
1688627566789,1,-425.2008,-73.71583,2
1688627566805,1,-418.2741,-75.82166,0
1688627566805,1,-418.2741,-75.82166,1
1688627566805,1,-418.2741,-75.82166,2
1688627566828,1,-420.6679,-72.90463,0
1688627566828,1,-420.6679,-72.90463,1
1688627566828,1,-420.6679,-72.90463,2
1688627566845,1,-418.6293,-70.87951,0
1688627566845,1,-418.6293,-70.87951,1
1688627566845,1,-418.6293,-70.87951,2
1688627566865,1,-420.6869,-69.9838,0
1688627566865,1,-420.6869,-69.9838,1
1688627566865,1,-420.6869,-69.9838,2
1688627566881,1,-422.4382,-68.90697,0
1688627566881,1,-422.4382,-68.90697,1
1688627566881,1,-422.4382,-68.90697,2
1688627566900,1,-422.2447,-67.50858,0
1688627566900,1,-422.2447,-67.50858,1
1688627566900,1,-422.2447,-67.50858,2
1688627566918,1,-420.6449,-67.05239,0
1688627566918,1,-420.6449,-67.05239,1
1688627566918,1,-420.6449,-67.05239,2
1688627566936,1,-416.8593,-61.21092,0
1688627566936,1,-416.8593,-61.21092,1
1688627566936,1,-416.8593,-61.21092,2
1688627566953,1,-417.0451,-54.56085,0
1688627566953,1,-417.0451,-54.56085,1
1688627566953,1,-417.0451,-54.56085,2
1688627566972,1,-415.7062,-53.9402,0
1688627566972,1,-415.7062,-53.9402,1
1688627566972,1,-415.7062,-53.9402,2
1688627566993,1,-415.6864,-53.84283,0
1688627566993,1,-415.6864,-53.84283,1
1688627566993,1,-415.6864,-53.84283,2
1688627567012,1,-416.195,-53.8702,0
1688627567012,1,-416.195,-53.8702,1
1688627567012,1,-416.195,-53.8702,2
1688627567031,1,-389.4539,-73.01888,0
1688627567031,1,-389.4539,-73.01888,1
1688627567031,1,-389.4539,-73.01888,2
1688627567049,1,-362.7195,-99.76604,0
1688627567049,1,-362.7195,-99.76604,1
1688627567049,1,-362.7195,-99.76604,2
1688627567067,1,-368.1089,-97.26951,0
1688627567067,1,-368.1089,-97.26951,1
1688627567067,1,-368.1089,-97.26951,2
1688627567085,1,-369.7086,-101.7504,0
1688627567085,1,-369.7086,-101.7504,1
1688627567085,1,-369.7086,-101.7504,2
1688627567102,1,-361.0738,-99.9052,0
1688627567102,1,-361.0738,-99.9052,1
1688627567102,1,-361.0738,-99.9052,2
1688627567121,1,-361.0931,-103.6249,0
1688627567121,1,-361.0931,-103.6249,1
1688627567121,1,-361.0931,-103.6249,2
1688627567138,1,-360.7704,-103.7094,0
1688627567138,1,-360.7704,-103.7094,1
1688627567138,1,-360.7704,-103.7094,2
1688627567159,1,-357.3222,-108.4009,0
1688627567159,1,-357.3222,-108.4009,1
1688627567159,1,-357.3222,-108.4009,2
1688627567179,1,-352.7456,-110.7301,0
1688627567179,1,-352.7456,-110.7301,1
1688627567179,1,-352.7456,-110.7301,2
1688627567196,1,-329.1761,-95.33172,0
1688627567196,1,-329.1761,-95.33172,1
1688627567196,1,-329.1761,-95.33172,2
1688627567214,1,-334.6138,-95.63117,0
1688627567214,1,-334.6138,-95.63117,1
1688627567214,1,-334.6138,-95.63117,2
1688627567233,1,-338.5735,-106.777,0
1688627567233,1,-338.5735,-106.777,1
1688627567233,1,-338.5735,-106.777,2
1688627567250,1,-335.5909,-116.5473,0
1688627567250,1,-335.5909,-116.5473,1
1688627567250,1,-335.5909,-116.5473,2
1688627567267,1,-335.2775,-117.3812,0
1688627567267,1,-335.2775,-117.3812,1
1688627567267,1,-335.2775,-117.3812,2
1688627567286,1,-336.9644,-117.6283,0
1688627567286,1,-336.9644,-117.6283,1
1688627567286,1,-336.9644,-117.6283,2
1688627567303,1,-336.561,-117.6513,0
1688627567303,1,-336.561,-117.6513,1
1688627567303,1,-336.561,-117.6513,2
1688627567322,1,-335.9253,-116.9621,0
1688627567322,1,-335.9253,-116.9621,1
1688627567322,1,-335.9253,-116.9621,2
1688627567341,1,-324.8658,-105.3885,0
1688627567341,1,-324.8658,-105.3885,1
1688627567341,1,-324.8658,-105.3885,2
1688627567358,1,-372.6005,-103.1608,0
1688627567358,1,-372.6005,-103.1608,1
1688627567358,1,-372.6005,-103.1608,2
1688627567378,1,-364.1758,-92.92686,0
1688627567378,1,-364.1758,-92.92686,1
1688627567378,1,-364.1758,-92.92686,2
1688627567401,1,-353.8893,-99.3063,0
1688627567401,1,-353.8893,-99.3063,1
1688627567401,1,-353.8893,-99.3063,2
1688627567420,1,-357.6586,-98.34249,0
1688627567420,1,-357.6586,-98.34249,1
1688627567420,1,-357.6586,-98.34249,2
1688627567436,1,-361.3054,-96.26138,0
1688627567436,1,-361.3054,-96.26138,1
1688627567436,1,-361.3054,-96.26138,2
1688627567454,1,-360.8767,-95.8503,0
1688627567454,1,-360.8767,-95.8503,1
1688627567454,1,-360.8767,-95.8503,2
1688627567472,1,-361.4233,-94.66903,0
1688627567472,1,-361.4233,-94.66903,1
1688627567472,1,-361.4233,-94.66903,2
1688627567493,1,-360.6508,-92.18721,0
1688627567493,1,-360.6508,-92.18721,1
1688627567493,1,-360.6508,-92.18721,2
1688627567514,1,-358.4842,-90.78801,0
1688627567514,1,-358.4842,-90.78801,1
1688627567514,1,-358.4842,-90.78801,2
1688627567529,1,-358.6261,-89.52293,0
1688627567529,1,-358.6261,-89.52293,1
1688627567529,1,-358.6261,-89.52293,2
1688627567549,1,-359.5862,-88.91463,0
1688627567549,1,-359.5862,-88.91463,1
1688627567549,1,-359.5862,-88.91463,2
1688627567567,1,-358.8874,-87.76521,0
1688627567567,1,-358.8874,-87.76521,1
1688627567567,1,-358.8874,-87.76521,2
1688627567586,1,-356.8122,-86.58237,0
1688627567586,1,-356.8122,-86.58237,1
1688627567586,1,-356.8122,-86.58237,2
1688627567603,1,-356.3478,-87.90486,0
1688627567603,1,-356.3478,-87.90486,1
1688627567603,1,-356.3478,-87.90486,2
1688627567622,1,-358.6052,-75.73602,0
1688627567622,1,-358.6052,-75.73602,1
1688627567622,1,-358.6052,-75.73602,2
1688627567638,1,-338.1111,-86.499,0
1688627567638,1,-338.1111,-86.499,1
1688627567638,1,-338.1111,-86.499,2
1688627567657,1,-339.2301,-81.44955,0
1688627567657,1,-339.2301,-81.44955,1
1688627567657,1,-339.2301,-81.44955,2
1688627567677,1,-345.5638,-78.78158,0
1688627567677,1,-345.5638,-78.78158,1
1688627567677,1,-345.5638,-78.78158,2
1688627567693,1,-339.7835,-79.60413,0
1688627567693,1,-339.7835,-79.60413,1
1688627567693,1,-339.7835,-79.60413,2
1688627567712,1,-342.3102,-76.11856,0
1688627567712,1,-342.3102,-76.11856,1
1688627567712,1,-342.3102,-76.11856,2
1688627567730,1,-346.0797,-72.78259,0
1688627567730,1,-346.0797,-72.78259,1
1688627567730,1,-346.0797,-72.78259,2
1688627567749,1,-347.3268,-77.87965,0
1688627567749,1,-347.3268,-77.87965,1
1688627567749,1,-347.3268,-77.87965,2
1688627567766,1,-352.2313,-73.87119,0
1688627567766,1,-352.2313,-73.87119,1
1688627567766,1,-352.2313,-73.87119,2
1688627567784,1,-354.9805,-54.69713,0
1688627567784,1,-354.9805,-54.69713,1
1688627567784,1,-354.9805,-54.69713,2
1688627567801,1,-351.8224,-53.63097,0
1688627567801,1,-351.8224,-53.63097,1
1688627567801,1,-351.8224,-53.63097,2
1688627567820,1,-330.6106,-56.06909,0
1688627567820,1,-330.6106,-56.06909,1
1688627567820,1,-330.6106,-56.06909,2
1688627567837,1,-326.759,-60.23083,0
1688627567837,1,-326.759,-60.23083,1
1688627567837,1,-326.759,-60.23083,2
1688627567855,1,-332.7794,-62.55569,0
1688627567855,1,-332.7794,-62.55569,1
1688627567855,1,-332.7794,-62.55569,2
1688627567873,1,-334.9854,-57.11498,0
1688627567873,1,-334.9854,-57.11498,1
1688627567873,1,-334.9854,-57.11498,2
1688627567892,1,-335.0273,-60.90331,0
1688627567892,1,-335.0273,-60.90331,1
1688627567892,1,-335.0273,-60.90331,2
1688627567914,1,-341.8436,-53.63188,0
1688627567914,1,-341.8436,-53.63188,1
1688627567914,1,-341.8436,-53.63188,2
1688627567930,1,-340.8352,-53.38593,0
1688627567930,1,-340.8352,-53.38593,1
1688627567930,1,-340.8352,-53.38593,2
1688627567950,1,-340.6366,-54.27509,0
1688627567950,1,-340.6366,-54.27509,1
1688627567950,1,-340.6366,-54.27509,2
1688627567969,1,-341.7841,-49.91441,0
1688627567969,1,-341.7841,-49.91441,1
1688627567969,1,-341.7841,-49.91441,2
1688627567987,1,-337.692,-52.06232,0
1688627567987,1,-337.692,-52.06232,1
1688627567987,1,-337.692,-52.06232,2
1688627568010,1,-338.0252,-51.96762,0
1688627568010,1,-338.0252,-51.96762,1
1688627568010,1,-338.0252,-51.96762,2
1688627568025,1,-338.3142,-51.47171,0
1688627568025,1,-338.3142,-51.47171,1
1688627568025,1,-338.3142,-51.47171,2
1688627568046,1,-338.3965,-50.85292,0
1688627568046,1,-338.3965,-50.85292,1
1688627568046,1,-338.3965,-50.85292,2
1688627568063,1,-339.0633,-50.3335,0
1688627568063,1,-339.0633,-50.3335,1
1688627568063,1,-339.0633,-50.3335,2
1688627568082,1,-339.5268,-49.8775,0
1688627568082,1,-339.5268,-49.8775,1
1688627568082,1,-339.5268,-49.8775,2
1688627568098,1,-347.8374,-38.20586,0
1688627568098,1,-347.8374,-38.20586,1
1688627568098,1,-347.8374,-38.20586,2
1688627568117,1,-347.0779,-31.08683,0
1688627568117,1,-347.0779,-31.08683,1
1688627568117,1,-347.0779,-31.08683,2
1688627568132,1,-348.6355,-29.66342,0
1688627568132,1,-348.6355,-29.66342,1
1688627568132,1,-348.6355,-29.66342,2
1688627568152,1,-349.2223,-29.2304,0
1688627568152,1,-349.2223,-29.2304,1
1688627568152,1,-349.2223,-29.2304,2
1688627568168,1,-356.8446,-28.83129,0
1688627568168,1,-356.8446,-28.83129,1
1688627568168,1,-356.8446,-28.83129,2
1688627568189,1,-352.3507,-26.31941,0
1688627568189,1,-352.3507,-26.31941,1
1688627568189,1,-352.3507,-26.31941,2
1688627568205,1,-353.1329,-26.24459,0
1688627568205,1,-353.1329,-26.24459,1
1688627568205,1,-353.1329,-26.24459,2
1688627568229,1,-354.4425,-24.51067,0
1688627568229,1,-354.4425,-24.51067,1
1688627568229,1,-354.4425,-24.51067,2
1688627568254,0,-355.0935,-28.57327,0
1688627568254,0,-355.0935,-28.57327,1
1688627568254,0,-355.0935,-28.57327,2
1688627568268,0,-357.1895,-29.54512,0
1688627568268,0,-357.1895,-29.54512,1
1688627568268,0,-357.1895,-29.54512,2
1688627568287,0,-357.8085,-31.96511,0
1688627568287,0,-357.8085,-31.96511,1
1688627568287,0,-357.8085,-31.96511,2
1688627568305,0,-355.2973,-31.02412,0
1688627568305,0,-355.2973,-31.02412,1
1688627568305,0,-355.2973,-31.02412,2
1688627568329,0,-346.8794,-33.89478,0
1688627568329,0,-346.8794,-33.89478,1
1688627568329,0,-346.8794,-33.89478,2
1688627568349,0,-343.6176,-33.83589,0
1688627568349,0,-343.6176,-33.83589,1
1688627568349,0,-343.6176,-33.83589,2
1688627568365,0,-338.3788,-32.8176,0
1688627568365,0,-338.3788,-32.8176,1
1688627568365,0,-338.3788,-32.8176,2
1688627568386,0,-337.98,-32.57804,0
1688627568386,0,-337.98,-32.57804,1
1688627568386,0,-337.98,-32.57804,2
1688627568402,0,-338.9956,-30.96089,0
1688627568402,0,-338.9956,-30.96089,1
1688627568402,0,-338.9956,-30.96089,2
1688627568422,0,-339.1245,-30.77636,0
1688627568422,0,-339.1245,-30.77636,1
1688627568422,0,-339.1245,-30.77636,2
1688627568439,0,-336.8459,-28.93786,0
1688627568439,0,-336.8459,-28.93786,1
1688627568439,0,-336.8459,-28.93786,2
1688627568460,0,-336.3693,-28.42937,0
1688627568460,0,-336.3693,-28.42937,1
1688627568460,0,-336.3693,-28.42937,2
1688627568474,0,-335.772,-28.95198,0
1688627568474,0,-335.772,-28.95198,1
1688627568474,0,-335.772,-28.95198,2
1688627568496,0,-335.2491,-28.8424,0
1688627568496,0,-335.2491,-28.8424,1
1688627568496,0,-335.2491,-28.8424,2
1688627568513,0,-335.0309,-27.84495,0
1688627568513,0,-335.0309,-27.84495,1
1688627568513,0,-335.0309,-27.84495,2
1688627568530,0,-334.5583,-27.17319,0
1688627568530,0,-334.5583,-27.17319,1
1688627568530,0,-334.5583,-27.17319,2
1688627568550,0,-334.1627,-26.97158,0
1688627568550,0,-334.1627,-26.97158,1
1688627568550,0,-334.1627,-26.97158,2
1688627568564,0,-334.2541,-26.93958,0
1688627568564,0,-334.2541,-26.93958,1
1688627568564,0,-334.2541,-26.93958,2
1688627568584,0,-332.85,-26.99599,0
1688627568584,0,-332.85,-26.99599,1
1688627568584,0,-332.85,-26.99599,2
1688627568600,0,-343.3791,-13.15436,0
1688627568600,0,-343.3791,-13.15436,1
1688627568600,0,-343.3791,-13.15436,2
1688627568618,0,-247.9857,28.5295,0
1688627568618,0,-247.9857,28.5295,1
1688627568618,0,-247.9857,28.5295,2
1688627568637,1,-150.9474,141.3559,0
1688627568637,1,-150.9474,141.3559,1
1688627568637,1,-150.9474,141.3559,2
1688627568656,1,-138.6987,122.9259,0
1688627568656,1,-138.6987,122.9259,1
1688627568656,1,-138.6987,122.9259,2
1688627568682,1,-160.7813,126.6136,0
1688627568682,1,-160.7813,126.6136,1
1688627568682,1,-160.7813,126.6136,2
1688627568700,1,-170.745,127.1018,0
1688627568700,1,-170.745,127.1018,1
1688627568700,1,-170.745,127.1018,2
1688627568722,1,-174.6104,136.8104,0
1688627568722,1,-174.6104,136.8104,1
1688627568722,1,-174.6104,136.8104,2
1688627568736,1,-177.4381,119.5878,0
1688627568736,1,-177.4381,119.5878,1
1688627568736,1,-177.4381,119.5878,2
1688627568754,1,-170.8338,119.3924,0
1688627568754,1,-170.8338,119.3924,1
1688627568754,1,-170.8338,119.3924,2
1688627568772,1,-169.4185,116.2999,0
1688627568772,1,-169.4185,116.2999,1
1688627568772,1,-169.4185,116.2999,2
1688627568793,1,-166.8303,118.5025,0
1688627568793,1,-166.8303,118.5025,1
1688627568793,1,-166.8303,118.5025,2
1688627568812,1,-165.7185,114.4664,0
1688627568812,1,-165.7185,114.4664,1
1688627568812,1,-165.7185,114.4664,2
1688627568828,1,-164.6593,111.162,0
1688627568828,1,-164.6593,111.162,1
1688627568828,1,-164.6593,111.162,2
1688627568850,1,-159.3398,114.8039,0
1688627568850,1,-159.3398,114.8039,1
1688627568850,1,-159.3398,114.8039,2
1688627568867,1,-145.3294,117.9718,0
1688627568867,1,-145.3294,117.9718,1
1688627568867,1,-145.3294,117.9718,2
1688627568885,1,-147.9605,117.8624,0
1688627568885,1,-147.9605,117.8624,1
1688627568885,1,-147.9605,117.8624,2
1688627568901,1,-151.9205,117.984,0
1688627568901,1,-151.9205,117.984,1
1688627568901,1,-151.9205,117.984,2
1688627568919,1,-156.0913,116.3984,0
1688627568919,1,-156.0913,116.3984,1
1688627568919,1,-156.0913,116.3984,2
1688627568935,1,-158.9806,114.6129,0
1688627568935,1,-158.9806,114.6129,1
1688627568935,1,-158.9806,114.6129,2
1688627568955,1,-158.7969,114.8147,0
1688627568955,1,-158.7969,114.8147,1
1688627568955,1,-158.7969,114.8147,2
1688627568973,1,-134.73,105.4565,0
1688627568973,1,-134.73,105.4565,1
1688627568973,1,-134.73,105.4565,2
1688627568991,1,-122.72,117.5606,0
1688627568991,1,-122.72,117.5606,1
1688627568991,1,-122.72,117.5606,2
1688627569012,1,-119.4972,116.1933,0
1688627569012,1,-119.4972,116.1933,1
1688627569012,1,-119.4972,116.1933,2
1688627569029,1,-156.9789,115.5558,0
1688627569029,1,-156.9789,115.5558,1
1688627569029,1,-156.9789,115.5558,2
1688627569051,1,-186.7005,113.2724,0
1688627569051,1,-186.7005,113.2724,1
1688627569051,1,-186.7005,113.2724,2
1688627569066,1,-166.7863,88.19985,0
1688627569066,1,-166.7863,88.19985,1
1688627569066,1,-166.7863,88.19985,2
1688627569084,0,-196.4574,85.06808,0
1688627569084,0,-196.4574,85.06808,1
1688627569084,0,-196.4574,85.06808,2
1688627569103,0,-195.8821,85.14805,0
1688627569103,0,-195.8821,85.14805,1
1688627569103,0,-195.8821,85.14805,2
1688627569120,0,-196.1533,85.11634,0
1688627569120,0,-196.1533,85.11634,1
1688627569120,0,-196.1533,85.11634,2
1688627569138,0,-149.6576,11.29155,0
1688627569138,0,-149.6576,11.29155,1
1688627569138,0,-149.6576,11.29155,2
1688627569161,1,-173.2147,113.2365,0
1688627569161,1,-173.2147,113.2365,1
1688627569161,1,-173.2147,113.2365,2
1688627569178,0,-194.8864,192.5011,0
1688627569178,0,-194.8864,192.5011,1
1688627569178,0,-194.8864,192.5011,2
1688627569199,1,-167.1474,119.1337,0
1688627569199,1,-167.1474,119.1337,1
1688627569199,1,-167.1474,119.1337,2
1688627569216,1,-198.2579,114.7751,0
1688627569216,1,-198.2579,114.7751,1
1688627569216,1,-198.2579,114.7751,2
1688627569233,1,-173.5307,117.0226,0
1688627569233,1,-173.5307,117.0226,1
1688627569233,1,-173.5307,117.0226,2
1688627569254,1,-160.8062,111.102,0
1688627569254,1,-160.8062,111.102,1
1688627569254,1,-160.8062,111.102,2
1688627569271,1,-160.3963,106.619,0
1688627569271,1,-160.3963,106.619,1
1688627569271,1,-160.3963,106.619,2
1688627569288,1,-160.6597,114.336,0
1688627569288,1,-160.6597,114.336,1
1688627569288,1,-160.6597,114.336,2
1688627569305,1,-165.4686,115.5991,0
1688627569305,1,-165.4686,115.5991,1
1688627569305,1,-165.4686,115.5991,2
1688627569326,1,-146.8873,84.91283,0
1688627569326,1,-146.8873,84.91283,1
1688627569326,1,-146.8873,84.91283,2
1688627569345,1,-163.1177,90.89169,0
1688627569345,1,-163.1177,90.89169,1
1688627569345,1,-163.1177,90.89169,2
1688627569362,1,-143.5018,96.43273,0
1688627569362,1,-143.5018,96.43273,1
1688627569362,1,-143.5018,96.43273,2
1688627569380,0,-120.6403,73.81882,0
1688627569380,0,-120.6403,73.81882,1
1688627569380,0,-120.6403,73.81882,2
1688627569397,0,-115.2644,78.34158,0
1688627569397,0,-115.2644,78.34158,1
1688627569397,0,-115.2644,78.34158,2
1688627569416,0,-117.7731,77.5826,0
1688627569416,0,-117.7731,77.5826,1
1688627569416,0,-117.7731,77.5826,2
1688627569431,0,-115.2876,71.48051,0
1688627569431,0,-115.2876,71.48051,1
1688627569431,0,-115.2876,71.48051,2
1688627569450,0,-114.2298,72.10541,0
1688627569450,0,-114.2298,72.10541,1
1688627569450,0,-114.2298,72.10541,2
1688627569468,1,-141.1041,80.90329,0
1688627569468,1,-141.1041,80.90329,1
1688627569468,1,-141.1041,80.90329,2
1688627569487,1,-159.8773,91.98761,0
1688627569487,1,-159.8773,91.98761,1
1688627569487,1,-159.8773,91.98761,2
1688627569504,1,-146.14,86.33675,0
1688627569504,1,-146.14,86.33675,1
1688627569504,1,-146.14,86.33675,2
1688627569530,1,-140.8531,84.36589,0
1688627569530,1,-140.8531,84.36589,1
1688627569530,1,-140.8531,84.36589,2
1688627569551,1,-133.67,81.27513,0
1688627569551,1,-133.67,81.27513,1
1688627569551,1,-133.67,81.27513,2
1688627569570,1,-135.793,80.967,0
1688627569570,1,-135.793,80.967,1
1688627569570,1,-135.793,80.967,2
1688627569589,1,-140.6888,83.35352,0
1688627569589,1,-140.6888,83.35352,1
1688627569589,1,-140.6888,83.35352,2
1688627569610,1,-145.1867,86.38029,0
1688627569610,1,-145.1867,86.38029,1
1688627569610,1,-145.1867,86.38029,2
1688627569629,1,-143.8704,88.16853,0
1688627569629,1,-143.8704,88.16853,1
1688627569629,1,-143.8704,88.16853,2
1688627569648,1,-142.72,88.98654,0
1688627569648,1,-142.72,88.98654,1
